tripID,stageID,Mode,time,lon,lat,speed
1,1,5,2012-05-23 09:00:26,-122.09202,38.01032,10.6
1,1,5,2012-05-23 09:00:29,-122.0919,38.01022,11.199999
1,1,5,2012-05-23 09:00:32,-122.09175,38.01016,10.6
1,1,5,2012-05-23 09:00:35,-122.09161,38.01015,8.1
1,1,5,2012-05-23 09:00:38,-122.09152,38.01018,5
1,1,5,2012-05-23 09:00:41,-122.09149,38.01022,5
1,1,5,2012-05-23 09:00:44,-122.09144,38.01031,8.699999
1,1,5,2012-05-23 09:00:47,-122.09137,38.01041,8.699999
1,1,5,2012-05-23 09:00:50,-122.09124,38.01046,11.199999
1,1,5,2012-05-23 09:00:53,-122.09101,38.01044,16.2
1,1,5,2012-05-23 09:00:56,-122.09077,38.01042,14.899999
1,1,5,2012-05-23 09:00:59,-122.09056,38.01043,8.699999
1,1,5,2012-05-23 09:01:02,-122.09038,38.01042,11.8
1,1,5,2012-05-23 09:01:05,-122.09017,38.01037,14.899999
1,1,5,2012-05-23 09:01:08,-122.08995,38.01027,15.5
1,1,5,2012-05-23 09:01:11,-122.08975,38.01019,11.8
1,1,5,2012-05-23 09:01:14,-122.08961,38.01013,10.6
1,1,5,2012-05-23 09:01:17,-122.08946,38.01006,11.8
1,1,5,2012-05-23 09:01:20,-122.08931,38.00999,9.3
1,1,5,2012-05-23 09:01:24,-122.08926,38.00997,3.099999
1,1,5,2012-05-23 09:01:27,-122.08924,38.00989,9.3
1,1,5,2012-05-23 09:01:30,-122.08934,38.00972,18.6
1,1,5,2012-05-23 09:01:33,-122.0895,38.00948,24.2
1,1,5,2012-05-23 09:01:36,-122.08968,38.00919,27.299999
1,1,5,2012-05-23 09:01:39,-122.08987,38.00888,28.6
1,1,5,2012-05-23 09:01:42,-122.09007,38.00856,29.2
1,1,5,2012-05-23 09:01:45,-122.09028,38.00824,28.6
1,1,5,2012-05-23 09:01:48,-122.09047,38.00793,28.6
1,1,5,2012-05-23 09:01:51,-122.09065,38.00762,27.299999
1,1,5,2012-05-23 09:01:54,-122.09071,38.00731,24.899999
1,1,5,2012-05-23 09:01:57,-122.09063,38.00704,20.5
1,1,5,2012-05-23 09:02:00,-122.09055,38.00682,16.799999
1,1,5,2012-05-23 09:02:03,-122.09041,38.00666,14.3
1,1,5,2012-05-23 09:02:06,-122.09016,38.00662,17.399999
1,1,5,2012-05-23 09:02:09,-122.08982,38.00672,25.5
1,1,5,2012-05-23 09:02:12,-122.0894,38.00685,30.399999
1,1,5,2012-05-23 09:02:15,-122.08891,38.007,34.799999
1,1,5,2012-05-23 09:02:18,-122.08837,38.00714,37.900001
1,1,5,2012-05-23 09:02:21,-122.08778,38.00728,41
1,1,5,2012-05-23 09:02:24,-122.08714,38.00743,44.099998
1,1,5,2012-05-23 09:02:27,-122.08644,38.00752,47.2
1,1,5,2012-05-23 09:02:30,-122.08569,38.00747,49.7
1,1,5,2012-05-23 09:02:33,-122.08495,38.00724,52.799999
1,1,5,2012-05-23 09:02:36,-122.08427,38.00682,56.5
1,1,5,2012-05-23 09:02:39,-122.08365,38.00627,63.400001
1,1,5,2012-05-23 09:02:42,-122.08294,38.00567,67.699996
1,1,5,2012-05-23 09:02:45,-122.08226,38.00505,67.099998
1,1,5,2012-05-23 09:02:48,-122.08161,38.00446,62.099998
1,1,5,2012-05-23 09:02:51,-122.08099,38.0039,60.900001
1,1,5,2012-05-23 09:02:54,-122.08035,38.00335,60.900001
1,1,5,2012-05-23 09:02:57,-122.07971,38.00281,61.5
1,1,5,2012-05-23 09:03:00,-122.07907,38.00225,62.799999
1,1,5,2012-05-23 09:03:03,-122.07843,38.00167,64
1,1,5,2012-05-23 09:03:06,-122.07779,38.00109,63.400001
1,1,5,2012-05-23 09:03:09,-122.07716,38.00051,62.099998
1,1,5,2012-05-23 09:03:12,-122.07653,37.99994,62.799999
1,1,5,2012-05-23 09:03:15,-122.07588,37.99937,64
1,1,5,2012-05-23 09:03:18,-122.0752,37.9988,64.599998
1,1,5,2012-05-23 09:03:21,-122.0745,37.99825,65.199996
1,1,5,2012-05-23 09:03:24,-122.07379,37.99768,65.900001
1,1,5,2012-05-23 09:03:27,-122.07307,37.99711,66.5
1,1,5,2012-05-23 09:03:30,-122.07234,37.99653,67.699996
1,1,5,2012-05-23 09:03:33,-122.07161,37.99595,69
1,1,5,2012-05-23 09:03:36,-122.07087,37.99534,69
1,1,5,2012-05-23 09:03:39,-122.07014,37.99473,69
1,1,5,2012-05-23 09:03:42,-122.06947,37.99409,68.400001
1,1,5,2012-05-23 09:03:45,-122.0689,37.99341,67.699996
1,1,5,2012-05-23 09:03:48,-122.06842,37.99268,67.099998
1,1,5,2012-05-23 09:03:51,-122.06804,37.99193,67.099998
1,1,5,2012-05-23 09:03:54,-122.06775,37.99115,67.699996
1,1,5,2012-05-23 09:03:57,-122.06756,37.99033,69
1,1,5,2012-05-23 09:04:00,-122.0674,37.98951,68.400001
1,1,5,2012-05-23 09:04:03,-122.06725,37.98871,65.900001
1,1,5,2012-05-23 09:04:06,-122.0671,37.98793,65.199996
1,1,5,2012-05-23 09:04:09,-122.06695,37.98715,65.199996
1,1,5,2012-05-23 09:04:12,-122.06681,37.98636,65.199996
1,1,5,2012-05-23 09:04:15,-122.06665,37.98558,64.599998
1,1,5,2012-05-23 09:04:18,-122.06649,37.98481,64
1,1,5,2012-05-23 09:04:21,-122.06633,37.98405,64
1,1,5,2012-05-23 09:04:24,-122.06618,37.98328,64.599998
1,1,5,2012-05-23 09:04:27,-122.06603,37.98251,64.599998
1,1,5,2012-05-23 09:04:30,-122.06588,37.98173,66.5
1,1,5,2012-05-23 09:04:33,-122.06572,37.98092,67.699996
1,1,5,2012-05-23 09:04:36,-122.06555,37.9801,68.400001
1,1,5,2012-05-23 09:04:39,-122.06539,37.97929,67.699996
1,1,5,2012-05-23 09:04:42,-122.06519,37.9785,65.199996
1,1,5,2012-05-23 09:04:45,-122.06494,37.97774,65.199996
1,1,5,2012-05-23 09:04:48,-122.06464,37.97699,64.599998
1,1,5,2012-05-23 09:04:51,-122.06428,37.97626,64.599998
1,1,5,2012-05-23 09:04:54,-122.06387,37.97555,64.599998
1,1,5,2012-05-23 09:04:57,-122.06341,37.97486,65.199996
1,1,5,2012-05-23 09:05:00,-122.06289,37.97417,66.5
1,1,5,2012-05-23 09:05:03,-122.06233,37.9735,67.099998
1,1,5,2012-05-23 09:05:06,-122.06177,37.97282,66.5
1,1,5,2012-05-23 09:05:09,-122.06121,37.97215,65.900001
1,1,5,2012-05-23 09:05:12,-122.06065,37.97149,65.199996
1,1,5,2012-05-23 09:05:15,-122.0601,37.97083,65.199996
1,1,5,2012-05-23 09:05:18,-122.05955,37.97017,65.199996
1,1,5,2012-05-23 09:05:21,-122.059,37.96951,65.199996
1,1,5,2012-05-23 09:05:24,-122.05844,37.96885,65.900001
1,1,5,2012-05-23 09:05:27,-122.05789,37.96818,65.900001
1,1,5,2012-05-23 09:05:30,-122.05734,37.96752,65.199996
1,1,5,2012-05-23 09:05:33,-122.0568,37.96686,65.199996
1,1,5,2012-05-23 09:05:36,-122.05627,37.96618,66.5
1,1,5,2012-05-23 09:05:39,-122.05577,37.96547,67.099998
1,1,5,2012-05-23 09:05:42,-122.0553,37.96474,67.699996
1,1,5,2012-05-23 09:05:45,-122.05488,37.964,67.699996
1,1,5,2012-05-23 09:05:48,-122.05448,37.96325,67.099998
1,1,5,2012-05-23 09:05:51,-122.05409,37.9625,66.5
1,1,5,2012-05-23 09:05:54,-122.0537,37.96174,67.099998
1,1,5,2012-05-23 09:05:57,-122.05331,37.96099,67.699996
1,1,5,2012-05-23 09:06:00,-122.05292,37.96023,65.900001
1,1,5,2012-05-23 09:06:03,-122.05263,37.95948,65.199996
1,1,5,2012-05-23 09:06:06,-122.05251,37.95871,64
1,1,5,2012-05-23 09:06:09,-122.05255,37.95792,64
1,1,5,2012-05-23 09:06:12,-122.05277,37.95718,62.799999
1,1,5,2012-05-23 09:06:15,-122.05309,37.95647,63.400001
1,1,5,2012-05-23 09:06:18,-122.05347,37.95574,65.900001
1,1,5,2012-05-23 09:06:21,-122.05387,37.95502,64
1,1,5,2012-05-23 09:06:24,-122.05423,37.95431,62.099998
1,1,5,2012-05-23 09:06:27,-122.05458,37.95362,60.299999
1,1,5,2012-05-23 09:06:30,-122.05491,37.95295,59
1,1,5,2012-05-23 09:06:33,-122.05522,37.95229,58.400001
1,1,5,2012-05-23 09:06:36,-122.05552,37.95161,60.900001
1,1,5,2012-05-23 09:06:39,-122.05583,37.9509,62.799999
1,1,5,2012-05-23 09:06:42,-122.05616,37.95018,64.599998
1,1,5,2012-05-23 09:06:45,-122.0565,37.94944,64
1,1,5,2012-05-23 09:06:48,-122.05684,37.94872,62.799999
1,1,5,2012-05-23 09:06:51,-122.05717,37.94802,61.5
1,1,5,2012-05-23 09:06:54,-122.05748,37.94732,60.299999
1,1,5,2012-05-23 09:06:57,-122.05778,37.94663,60.299999
1,1,5,2012-05-23 09:07:00,-122.05809,37.94594,60.900001
1,1,5,2012-05-23 09:07:03,-122.05841,37.94524,61.5
1,1,5,2012-05-23 09:07:06,-122.05872,37.94453,62.799999
1,1,5,2012-05-23 09:07:09,-122.05903,37.94381,62.799999
1,1,5,2012-05-23 09:07:12,-122.05935,37.9431,62.799999
1,1,5,2012-05-23 09:07:15,-122.05967,37.94238,62.799999
1,1,5,2012-05-23 09:07:18,-122.05997,37.94166,62.799999
1,1,5,2012-05-23 09:07:21,-122.06022,37.94092,64
1,1,5,2012-05-23 09:07:24,-122.0604,37.94018,62.099998
1,1,5,2012-05-23 09:07:27,-122.06051,37.93943,61.5
1,1,5,2012-05-23 09:07:30,-122.06056,37.93869,61.5
1,1,5,2012-05-23 09:07:33,-122.06055,37.93793,62.799999
1,1,5,2012-05-23 09:07:36,-122.06051,37.93716,65.199996
1,1,5,2012-05-23 09:07:39,-122.06048,37.93636,65.900001
1,1,5,2012-05-23 09:07:42,-122.06045,37.93557,65.199996
1,1,5,2012-05-23 09:07:45,-122.06042,37.93478,64
1,1,5,2012-05-23 09:07:48,-122.06041,37.93402,62.099998
1,1,5,2012-05-23 09:07:51,-122.06041,37.93329,57.799999
1,1,5,2012-05-23 09:07:54,-122.06044,37.9326,55.900001
1,1,5,2012-05-23 09:07:57,-122.06046,37.93194,54.099998
1,1,5,2012-05-23 09:08:00,-122.06047,37.93129,53.400001
1,1,5,2012-05-23 09:08:03,-122.0605,37.93064,54.099998
1,1,5,2012-05-23 09:08:06,-122.06053,37.92999,52.799999
1,1,5,2012-05-23 09:08:09,-122.06058,37.92936,52.2
1,1,5,2012-05-23 09:08:12,-122.06063,37.92874,50.299999
1,1,5,2012-05-23 09:08:15,-122.06069,37.92815,47.2
1,1,5,2012-05-23 09:08:18,-122.06076,37.92758,49.7
1,1,5,2012-05-23 09:08:21,-122.06083,37.92694,54.7
1,1,5,2012-05-23 09:08:24,-122.06088,37.92629,52.2
1,1,5,2012-05-23 09:08:27,-122.06096,37.92566,54.7
1,1,5,2012-05-23 09:08:30,-122.06105,37.92498,55.900001
1,1,5,2012-05-23 09:08:33,-122.06115,37.92429,55.900001
1,1,5,2012-05-23 09:08:36,-122.0613,37.92362,56.5
1,1,5,2012-05-23 09:08:39,-122.06151,37.92296,55.900001
1,1,5,2012-05-23 09:08:42,-122.06174,37.92229,56.5
1,1,5,2012-05-23 09:08:45,-122.06199,37.92162,57.799999
1,1,5,2012-05-23 09:08:48,-122.06226,37.92095,57.799999
1,1,5,2012-05-23 09:08:51,-122.06255,37.92029,57.2
1,1,5,2012-05-23 09:08:54,-122.06291,37.91966,57.799999
1,1,5,2012-05-23 09:08:57,-122.0633,37.91903,56.5
1,1,5,2012-05-23 09:09:00,-122.06369,37.91842,55.900001
1,1,5,2012-05-23 09:09:03,-122.06412,37.91784,55.299999
1,1,5,2012-05-23 09:09:06,-122.0646,37.91732,51.599998
1,1,5,2012-05-23 09:09:09,-122.06511,37.91686,48.5
1,1,5,2012-05-23 09:09:12,-122.06559,37.91645,44.099998
1,1,5,2012-05-23 09:09:15,-122.066,37.91607,46
1,1,5,2012-05-23 09:09:18,-122.06643,37.91579,32.299999
1,1,5,2012-05-23 09:09:21,-122.06689,37.9158,29.2
1,1,5,2012-05-23 09:09:24,-122.06721,37.91608,29.799999
1,1,5,2012-05-23 09:09:27,-122.06728,37.91644,29.2
1,1,5,2012-05-23 09:09:30,-122.06703,37.91677,29.2
1,1,5,2012-05-23 09:09:33,-122.0666,37.91691,28.6
1,1,5,2012-05-23 09:09:36,-122.06617,37.91679,29.2
1,1,5,2012-05-23 09:09:39,-122.06595,37.91646,30.399999
1,1,5,2012-05-23 09:09:42,-122.0659,37.91608,31.7
1,1,5,2012-05-23 09:09:45,-122.06583,37.91569,31.7
1,1,5,2012-05-23 09:09:48,-122.06578,37.91532,28
1,1,5,2012-05-23 09:09:51,-122.06574,37.91503,18.6
1,1,5,2012-05-23 09:09:54,-122.06573,37.9149,6.199999
1,1,5,2012-05-23 09:09:57,-122.06572,37.91485,1.899999
1,1,5,2012-05-23 09:10:00,-122.06572,37.91478,10.6
1,1,5,2012-05-23 09:10:03,-122.06569,37.91459,19.299999
1,1,5,2012-05-23 09:10:06,-122.06565,37.91431,26.7
1,1,5,2012-05-23 09:10:09,-122.0656,37.91395,31.1
1,1,5,2012-05-23 09:10:12,-122.06556,37.91358,29.2
1,1,5,2012-05-23 09:10:15,-122.06554,37.91325,23.6
1,1,5,2012-05-23 09:10:18,-122.06552,37.91303,13.699999
1,1,5,2012-05-23 09:10:21,-122.06552,37.91294,4.3
1,1,5,2012-05-23 09:11:03,-122.06554,37.9129,2.5
1,1,5,2012-05-23 09:11:06,-122.06553,37.91281,9.899999
1,1,5,2012-05-23 09:11:09,-122.06552,37.91265,16.2
1,1,5,2012-05-23 09:11:12,-122.0655,37.91245,16.2
1,1,5,2012-05-23 09:11:15,-122.06549,37.91227,13.699999
1,1,5,2012-05-23 09:11:18,-122.06548,37.91216,2.5
1,1,5,2012-05-23 09:11:25,-122.06548,37.91215,2.5
1,1,5,2012-05-23 09:13:36,-122.06542,37.91201,13
1,1,5,2012-05-23 09:13:39,-122.06525,37.9119,15.5
1,1,5,2012-05-23 09:13:42,-122.06509,37.91187,6.8
1,1,5,2012-05-23 09:13:45,-122.06503,37.91186,1.899999
1,1,5,2012-05-23 09:13:48,-122.06494,37.91186,11.199999
1,1,5,2012-05-23 09:13:51,-122.06469,37.91183,18.6
1,1,5,2012-05-23 09:13:54,-122.06435,37.91176,25.5
1,1,5,2012-05-23 09:13:57,-122.06391,37.91168,29.799999
1,1,5,2012-05-23 09:14:00,-122.06345,37.91163,29.2
1,1,5,2012-05-23 09:14:03,-122.06303,37.91158,26.7
1,1,5,2012-05-23 09:14:06,-122.06261,37.91158,26.7
1,1,5,2012-05-23 09:14:09,-122.06219,37.91165,28.6
1,1,5,2012-05-23 09:14:12,-122.06172,37.91169,31.7
1,1,5,2012-05-23 09:14:15,-122.06124,37.91171,30.399999
1,1,5,2012-05-23 09:14:18,-122.06082,37.91168,26.1
1,1,5,2012-05-23 09:14:21,-122.06049,37.91164,15.5
1,1,5,2012-05-23 09:14:24,-122.06036,37.91161,3.7
1,1,5,2012-05-23 09:14:27,-122.0603,37.91159,3.7
1,1,5,2012-05-23 09:14:33,-122.06027,37.91158,2.5
1,1,5,2012-05-23 09:14:36,-122.06019,37.91156,6.199999
1,1,5,2012-05-23 09:14:39,-122.06011,37.91147,12.399999
1,1,5,2012-05-23 09:14:42,-122.06004,37.91125,21.1
1,1,5,2012-05-23 09:14:45,-122.05992,37.91096,27.299999
1,1,5,2012-05-23 09:14:48,-122.05969,37.91065,31.7
1,1,5,2012-05-23 09:14:51,-122.05941,37.91031,34.799999
1,1,5,2012-05-23 09:14:54,-122.05911,37.90995,35.400001
1,1,5,2012-05-23 09:14:57,-122.05886,37.90958,32.299999
1,1,5,2012-05-23 09:15:00,-122.05875,37.90922,29.799999
1,1,5,2012-05-23 09:15:03,-122.05868,37.90886,31.1
1,1,5,2012-05-23 09:15:06,-122.05861,37.90848,31.7
1,1,5,2012-05-23 09:15:09,-122.05857,37.90809,31.1
1,1,5,2012-05-23 09:15:12,-122.05862,37.90773,28
1,1,5,2012-05-23 09:15:15,-122.05869,37.90742,23
1,1,5,2012-05-23 09:15:18,-122.05872,37.90719,17.399999
1,1,5,2012-05-23 09:15:21,-122.05877,37.90699,15.5
1,1,5,2012-05-23 09:15:24,-122.05881,37.90682,13.699999
1,1,5,2012-05-23 09:15:27,-122.05881,37.90667,11.8
1,1,5,2012-05-23 09:15:30,-122.05865,37.90659,14.899999
1,1,5,2012-05-23 09:15:33,-122.05839,37.90666,21.1
1,1,5,2012-05-23 09:15:36,-122.05805,37.90681,27.299999
1,1,5,2012-05-23 09:15:39,-122.05767,37.90697,26.7
1,1,5,2012-05-23 09:15:42,-122.05731,37.90712,25.5
1,1,5,2012-05-23 09:15:45,-122.05696,37.90726,24.2
1,1,5,2012-05-23 09:15:48,-122.05665,37.90737,16.799999
1,1,5,2012-05-23 09:15:51,-122.05651,37.90742,6.8
1,1,5,2012-05-23 09:15:54,-122.05637,37.90747,12.399999
1,1,5,2012-05-23 09:15:57,-122.05615,37.90755,16.799999
1,1,5,2012-05-23 09:16:00,-122.05586,37.90765,21.1
1,1,5,2012-05-23 09:16:03,-122.05556,37.90776,20.5
1,1,5,2012-05-23 09:16:06,-122.05529,37.90786,17.399999
1,1,5,2012-05-23 09:16:09,-122.05504,37.90795,18
1,1,5,2012-05-23 09:16:12,-122.05477,37.90805,21.7
1,1,5,2012-05-23 09:16:15,-122.05443,37.90817,25.5
1,1,5,2012-05-23 09:16:18,-122.05408,37.90831,24.899999
1,1,5,2012-05-23 09:16:21,-122.05374,37.90842,22.399999
1,1,5,2012-05-23 09:16:24,-122.05343,37.90852,20.5
1,1,5,2012-05-23 09:16:27,-122.05318,37.90861,14.3
1,1,5,2012-05-23 09:16:30,-122.05304,37.90866,4.3
1,1,5,2012-05-23 09:16:48,-122.053,37.90866,1.2
1,1,5,2012-05-23 09:16:51,-122.05295,37.90867,6.8
1,1,5,2012-05-23 09:16:54,-122.05279,37.90872,13.699999
1,1,5,2012-05-23 09:16:57,-122.05255,37.9088,18.6
1,1,5,2012-05-23 09:17:00,-122.05229,37.90886,15.5
1,1,5,2012-05-23 09:17:03,-122.05208,37.90884,14.3
1,1,5,2012-05-23 09:17:06,-122.05188,37.90867,21.7
1,1,5,2012-05-23 09:17:09,-122.05159,37.90847,25.5
1,1,5,2012-05-23 09:17:12,-122.05126,37.9083,26.7
1,1,5,2012-05-23 09:17:15,-122.05093,37.90811,26.7
1,1,5,2012-05-23 09:17:18,-122.05059,37.90789,25.5
1,1,5,2012-05-23 09:17:21,-122.0503,37.90766,27.299999
1,1,5,2012-05-23 09:17:24,-122.05004,37.9074,26.1
1,1,5,2012-05-23 09:17:27,-122.04981,37.90716,24.2
1,1,5,2012-05-23 09:17:30,-122.04961,37.90697,16.799999
1,1,5,2012-05-23 09:17:33,-122.04947,37.90693,9.899999
1,1,5,2012-05-23 09:17:36,-122.04932,37.90708,18
1,1,5,2012-05-23 09:17:39,-122.04906,37.90725,23
1,1,5,2012-05-23 09:17:42,-122.04876,37.90745,25.5
1,1,5,2012-05-23 09:17:45,-122.04842,37.90761,24.899999
1,1,5,2012-05-23 09:17:48,-122.04805,37.90763,24.899999
1,1,5,2012-05-23 09:17:49,-122.04767,37.90754,26.299999
1,1,5,2012-05-23 09:17:52,-122.0473,37.90744,23.6
1,1,5,2012-05-23 09:17:55,-122.04696,37.90735,22.399999
1,1,5,2012-05-23 09:17:58,-122.04664,37.90726,21.1
1,1,5,2012-05-23 09:18:01,-122.04633,37.90717,21.1
1,1,5,2012-05-23 09:18:04,-122.04611,37.90704,16.2
1,1,5,2012-05-23 09:18:07,-122.046,37.90686,16.799999
1,1,5,2012-05-23 09:18:10,-122.04595,37.90665,16.2
1,1,5,2012-05-23 09:18:13,-122.04587,37.90649,13.699999
1,1,5,2012-05-23 09:18:16,-122.04573,37.90636,15.5
1,1,5,2012-05-23 09:18:19,-122.0455,37.90624,19.299999
1,1,5,2012-05-23 09:18:22,-122.04526,37.90615,14.899999
1,1,5,2012-05-23 09:18:25,-122.04512,37.90607,8.1
1,1,5,2012-05-23 09:18:29,-122.0451,37.90603,2.5
1,1,5,2012-05-23 09:18:32,-122.04501,37.90599,9.899999
1,1,5,2012-05-23 09:18:35,-122.04481,37.90597,14.3
1,1,5,2012-05-23 09:18:38,-122.04458,37.90592,15.5
1,1,5,2012-05-23 09:18:41,-122.04437,37.90584,15.5
1,1,5,2012-05-23 09:18:44,-122.04419,37.90569,16.2
1,1,5,2012-05-23 09:18:47,-122.04411,37.9055,18.6
1,1,5,2012-05-23 09:18:50,-122.04403,37.9053,16.799999
1,1,5,2012-05-23 09:18:53,-122.04387,37.90513,17.399999
1,1,5,2012-05-23 09:18:56,-122.04364,37.90501,18
1,1,5,2012-05-23 09:18:59,-122.04342,37.9049,16.2
1,1,5,2012-05-23 09:19:02,-122.04316,37.90483,18.6
1,1,5,2012-05-23 09:19:05,-122.04287,37.90475,20.5
1,1,5,2012-05-23 09:19:08,-122.04259,37.90461,21.7
1,1,5,2012-05-23 09:19:11,-122.04232,37.90445,21.1
1,1,5,2012-05-23 09:19:14,-122.04214,37.90426,19.299999
